plant_id,company_id,parentcomp_id,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,continent,country,iso3,state,city_name,metroarea,county,congdist,zip,latitude,longitude
"4212","WINDPARK BERSENBRUCK","0","BERSENBRUCK","0.0000","0.0000","0.0000","1502.5400","1536.6100","1536.6100","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Bersenbruck","","","","0","52.55","7.933333"
"5046","BOCHOLT-HEMDEN WIND PLANT","0","BOCHOLT-HEMDEN","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Bocholt","","","","0","51.84","6.61"
"5289","BOREN WIND PLANT","0","BOREN","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Boren","","","","0","54.61666","9.816667"
"5317","BORKEN WINDPARK","0","BORKEN TACKE","0.0000","0.0000","0.0000","935.5441","956.7571","956.7571","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Borken","","","","0","51.85","6.87"
"5319","BORKUM WINDPARK","0","BORKUM","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Borkum Island","","","","0","0","0"
"5401","WINDPARK BOTTROP-BOY","0","BOTTROP-BOY","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Bottrop","","","","0","51.51667","6.916667"
"5648","BRAUNSCHWEIG WIND PARK","0","BRAUNSCHWEIG ENERCON","0.0000","0.0000","0.0000","8504.9463","8697.7920","8697.7920","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Braunschweig","","","","0","52.27","10.51"
"5969","BRUCKENMUHLE HYDRO","0","BRUCKENMUHLE","0.0000","0.0000","0.0000","209.4000","168.7132","168.7132","0.0000","0.0000","0.0000","Europe","Germany","DEU","Thuringen","Bruckenmuhle","","","","0","50.6","10.36667"
"5998","BRUNSBUTTEL 1994","0","BRUNSBUTTEL 1994","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Brunsbuttel","","","","0","53.9","9.15"
"6093","BUCKENHOFEN HYDRO","0","BUCKENHOFEN","0.0000","0.0000","0.0000","6870.2021","5535.3081","5535.3081","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Buckenhofen","","","","0","49.73333","11.03333"
"21329","KARLSHUTTE HYDRO","0","KARLSHUTTE","0.0000","0.0000","0.0000","402.3303","324.1567","324.1567","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Karlshutte","","","","0","0","0"
"9911","CUXHAVEN WIND PARK","0","CUXHAVEN","0.0000","0.0000","0.0000","11339.9297","40589.6992","40589.6992","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Cuxhaven","","","","0","53.87","8.69"
"10118","DALUM WIND PLANT","0","DALUM","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Dalum","","","","0","52.55","7.733333"
"10904","WINDPARK DITHMARSCHEN","0","DITHMARSCHEN","0.0000","0.0000","0.0000","243808.5000","249336.7031","249336.7031","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Dithmarschen","","","","0","0","0"
"11033","","0","DOLLROTTFELD","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Dollrottfeld","","","","0","54.63334","9.816667"
"11168","WINDPARK DORNA/LUTH WITTENBURG","0","DORNA/LUTH WITTENBURG","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen-Anhalt","Dorna","","","","0","51.78333","12.71667"
"11181","WINDPARK DORNUMERGRODE","0","DORNUMERGRODE","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Dornumergrode","","","","0","53.66667","7.433333"
"11440","DULMEN WIND PLANT","0","DULMEN","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Dülmen","","","","0","51.83333","7.3"
"11953","EISENFURT HYDRO","0","EISENFURT","0.0000","0.0000","0.0000","463.5033","373.4437","373.4437","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Eisenfurt","","","","0","47.93333","9.683333"
"12393","STADTWERKE EMDEN GMBH","0","EMDEN/WYBELSUM","0.0000","0.0000","0.0000","11339.9297","63783.8086","63783.8086","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Emden","","","","0","53.37","7.21"
"12590","","0","ERBENDORF","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Erbendorf","","","","0","49.84028","12.04472"
"12733","","0","ESENS-HOLTGAST","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"13008","WINDPARK FAHRDORF","0","FAHRDORF","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Fahrdorf","","","","0","54.5","9.6"
"13241","FELDATAL WINDPARK","0","FELDATAL","0.0000","0.0000","0.0000","5102.9678","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","Hessen","Fuldatal","","","","0","51.38334","9.566667"
"13585","","0","FLINTBEK","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Flintbek","","","","0","54.25","10.06667"
"13643","","0","FOHLSCHMITTEN","0.0000","0.0000","0.0000","682.3145","549.7395","549.7395","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"14099","","0","FREREN","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Frehne","","","","0","53.28333","12.16667"
"14127","","0","FRIEDBERG/HESSEN","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","0","","","","0","0","0"
"14620","","0","GARBEK/WENSIN","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"14807","GEESTE-DALUM WIND PLANT","0","GEESTE-DALUM","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Geeste","","","","0","52.6","7.266667"
"14815","WINDPARK GEHLENBERG-1","0","GEHLENBERG","0.0000","0.0000","0.0000","453.5971","463.8822","463.8822","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Gehlenberg","","","","0","52.98333","7.75"
"14994","GESCHER WIND PLANT","0","GESCHER WIND","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Gescher","","","","0","51.95","7.01"
"15493","GOPPINGEN HYDRO","0","GOPPINGEN","0.0000","0.0000","0.0000","701.1370","564.9047","564.9047","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Oppingen","","","","0","48.53333","9.833333"
"15982","WINDPARK GROANAU","0","GRONAU","0.0000","0.0000","0.0000","453.5971","463.8822","463.8822","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"15983","WINDPARK GROANAU","0","GRONAU-EPE","0.0000","0.0000","0.0000","453.5971","463.8822","463.8822","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Gronau","","","","0","0","0"
"16038","WINDPARK GROSSENWIEHE","0","GROSSENWIEHE 1","0.0000","0.0000","0.0000","17009.8906","17395.5801","17395.5801","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Grossenwiehe","","","","0","54.7","9.25"
"16365","WINDPARK GUT-PRIESHOLZ","0","GUT-PRIESHOLZ","0.0000","0.0000","0.0000","5102.9678","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Rabenholz","","","","0","54.71667","9.9"
"16367","GUTERBERG WIND","0","GUTERBERG WIND","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Geroburg","","","","0","51.88334","14.18333"
"16429","HABSCHEID/HALLERT WIND PLANT","0","HABSCHEID/HALLERT","0.0000","0.0000","0.0000","3401.9790","3479.1169","3479.1169","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"16490","HAGERMARSCH WIND PARK","0","HAGERMARSCH","0.0000","0.0000","0.0000","15592.4004","15945.9502","15945.9502","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Hagermarsch","","","","0","53.65","7.3"
"16570","HALDENSLEBEN WIND PARK","0","HALDENSLEBEN","0.0000","0.0000","0.0000","680.3957","695.8233","695.8233","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen-Anhalt","Haldensleben","","","","0","52.31","11.4"
"16603","HALLE WIND PLANT","0","HALLE","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen-Anhalt","Halle","","","","0","51.48","11.96"
"16692","WINDPARK HAMBURG-NEUENGAMME","0","HAMBURG-NEUENGAMME","0.0000","0.0000","0.0000","5102.9678","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"18443","HORSTEL-RIESENBECK WINDPARK","0","HORSTEL-RIESENBECK","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Horstel","","","","0","52.31667","7.583333"
"18444","FRANZ RUDOLPH","0","HORSTER MUHLE","0.0000","0.0000","0.0000","6032.6021","4860.4551","4860.4551","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Essen","","","","0","0","0"
"18564","HOXTER WIND PLANT","0","HOXTER","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Hoxter","","","","0","51.76667","9.383333"
"20597","JUBEK WIND PARK","0","JUBEK","0.0000","0.0000","0.0000","7654.4521","7828.0132","7828.0132","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Jubek","","","","0","54.55","9.4"
"20936","WINDPARK KALKAR-1","0","KALKAR","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Kalkar","","","","0","51.73333","6.3"
"21335","ENBW ENERGIE BADEN-WURTTEMBERG","0","KARLSTOR","0.0000","0.0000","0.0000","3529.2129","2843.4800","2843.4800","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Heidelberg","","","","0","49.41667","8.7"
"21912","KETTERSHAUSEN HYDRO","0","KETTERSHAUSEN","0.0000","0.0000","0.0000","778.7797","627.4613","627.4613","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Kettershausen","","","","0","48.18333","10.26667"
"22065","KIENBERG WIND PLANT","0","KIENBERG","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"22453","WINDPARK KLEVE","0","KLEVE","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Kleve","","","","0","51.78333","6.15"
"23141","HANS-REIMER THIESSEN","0","KRONPRINZENKOOG THIESSEN","0.0000","0.0000","0.0000","0.0000","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Kronprinzenkoog","","","","0","53.96667","8.966667"
"24402","LANGENEIER HAMMER HYDRO","0","LANGENEIER HAMMER","0.0000","0.0000","0.0000","70.5843","56.8696","56.8696","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Hagen","","","","0","51.35","7.466667"
"26229","WINDPARK LUNOV","0","LUNOV","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"26922","MANCHING HYDRO","0","MANCHING","0.0000","0.0000","0.0000","367.0382","295.7219","295.7219","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Manching","","","","0","48.71667","11.5"
"27610","","0","MATZING","0.0000","0.0000","0.0000","218.8112","176.2958","176.2958","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Matzing","","","","0","47.93333","12.6"
"28046","WINDPARK MENSLAGE","0","MENSLAGE","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Menslage","","","","0","52.68333","7.816667"
"28056","MEPPEN-APELDORN WIND PARK","0","MEPPEN-APELDORN","0.0000","0.0000","0.0000","453.5971","463.8822","463.8822","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Meppen","","","","0","52.68333","7.316667"
"28058","MEPPEN-RUHLE WIND PARK","0","MEPPEN-RUHLE","0.0000","0.0000","0.0000","396.8975","405.8969","405.8969","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Meppen","","","","0","52.68333","7.316667"
"28208","METTINGEN GBR","0","METTINGEN","0.0000","0.0000","0.0000","652.0459","666.8307","666.8307","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Mettingen","","","","0","48.75","9.283333"
"28947","MOHRKIRCH WINDPARK","0","MOHRKIRCH","0.0000","0.0000","0.0000","10205.9404","10437.3496","10437.3496","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Mohrkirch","","","","0","54.66667","9.716667"
"28978","MOLBERGEN-PEHEIM WIND","0","MOLBERGEN-PEHEIM","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Molbergen-Peheim","","","","0","0","0"
"30918","","0","NEUSCHOO","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"31174","","0","NIENBORSTEL","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Nienborstel","","","","0","54.13334","9.616667"
"31512","NORDWALDE WINDPARK","0","NORDWALDE","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Nordwalde","","","","0","52.08333","7.483333"
"31743","WINDPARK NOTTULN-DARUP","0","NOTTULN-DARUP","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Nottuln","","","","0","51.94","7.35"
"32045","WINDPARK OBER-BEERBACH","0","OBER-BEERBACH","0.0000","0.0000","0.0000","5102.9678","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","Hessen","Ober-Beerbach","","","","0","49.76472","8.684722"
"32286","","0","OHNE","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Ohne","","","","0","52.26667","7.283333"
"33077","","0","OTTENDORF-OKRILLA","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen","Ottendorf-Okrilla","","","","0","51.18333","13.83333"
"33307","PADERBORN WIND FARM","0","PADERBORN","0.0000","0.0000","0.0000","16102.7002","16467.8203","16467.8203","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Paderborn","","","","0","51.72","8.74"
"34045","PEHEIM WINDPARK","0","PEHEIM","0.0000","0.0000","0.0000","226.7986","7770.0269","7770.0269","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Molbergen","","","","0","52.86666","7.933333"
"36234","QUACKENBRUCK WIND PLANT","0","QUACKENBRUCK","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Quackenbruck","","","","0","52.68333","7.95"
"36775","","0","RAVENSBURG","0.0000","0.0000","0.0000","628.2000","506.1395","506.1395","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Ravensburg","","","","0","47.78333","9.616667"
"36988","REICHENBACH FILS HYDRO","0","REICHENBACH FILS","0.0000","0.0000","0.0000","310.5707","250.2262","250.2262","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen","Hochschwarzwald","","","","0","0","0"
"36995","","0","REIFFERSCHEID","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"37008","","0","REISMUHLE","0.0000","0.0000","0.0000","235.2809","189.5653","189.5653","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"37058","WINDPARK RENKENBERGE-1","0","RENKENBERGE","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Lathen","","","","0","52.86666","7.316667"
"37064","","0","RENNEROD","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","Rheinland-Pfalz","Rennerod","","","","0","50.61666","8.066667"
"37169","RHEDE WIND PARK","0","RHEDE","0.0000","0.0000","0.0000","453.5971","463.8822","463.8822","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Rhede","","","","0","51.83","6.7"
"37177","WINDPARK RHEINE","0","RHEINE-1","0.0000","0.0000","0.0000","1077.2930","1101.7200","1101.7200","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Rheine","","","","0","52.29","7.44"
"37974","ROSENDAHL WINDPARK","0","ROSENDAHL","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Rosendahl","","","","0","51.77","7.95"
"38300","","0","RUTHEN","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Mecklenburg-Vorpommern","Ruthen","","","","0","53.48333","12.03333"
"38533","SAERBECK WINDPARK","0","SAERBECK WP","0.0000","0.0000","0.0000","396.8975","23600.0098","23600.0098","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Saerbeck","","","","0","52.18333","7.633333"
"39949","SAUERLAND WINDPARK","0","SAUERLAND","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Saarland","0","","","","0","0","0"
"40174","SCHOPFHEIM HYDRO","0","SCHOPFHEIM","0.0000","0.0000","0.0000","611.7302","492.8699","492.8699","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Schopfheim","","","","0","47.66","7.81"
"40180","SCHORTENS WINDPARK","0","SCHORTENS WP","0.0000","0.0000","0.0000","4819.4702","4928.7490","4928.7490","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Schortens","","","","0","53.54","7.95"
"40193","SCHULP WIND PARK","0","SCHULP","0.0000","0.0000","0.0000","15025.4102","15366.0996","15366.0996","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Schulp","","","","0","54.16667","9.883333"
"40238","WINDPARK SCHWARZENBORN","0","SCHWARZENBORN","0.0000","0.0000","0.0000","3401.9790","3479.1169","3479.1169","0.0000","0.0000","0.0000","Europe","Germany","DEU","Hessen","Schwarzenborn","","","","0","50.61666","9.966667"
"41518","","0","SIEGSDORF","0.0000","0.0000","0.0000","783.4854","631.2526","631.2526","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Siegsdorf","","","","0","47.83333","12.65"
"43010","STADTLOHN-HUNDEWICK WIND PLANT","0","STADTLOHN-HUNDEWICK","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Stadtlohn","","","","0","51.98333","6.933333"
"43011","STAFFHORST WIND PLANT","0","STAFFHORST","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Staffhorst","","","","0","52.71667","8.966667"
"43138","STEDESDORF WINDPARK","0","STEDESDORF","0.0000","0.0000","0.0000","3401.9790","3479.1169","3479.1169","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Stedesdorf","","","","0","53.63334","7.666667"
"43162","STEINBERG WIND PLANT","0","STEINBERG","0.0000","0.0000","0.0000","5102.9678","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"43174","WINDPARK STEINFURT","0","STEINFURT WTG","0.0000","0.0000","0.0000","680.3957","695.8233","695.8233","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Steinfurt","","","","0","52.15","7.35"
"43181","WINDPARK STEINSDORF","0","STEINSDORF","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Thuringen","Steinsdorf","","","","0","50.58333","11.5"
"43732","SUNDERN WIND PLANT","0","SUNDERN","0.0000","0.0000","0.0000","3401.9790","3479.1169","3479.1169","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Sundern","","","","0","51.33333","8"
"44039","SYKE WINDPARK","0","SYKE","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Syke","","","","0","52.9","8.833333"
"44241","","0","TAITING","0.0000","0.0000","0.0000","5669.9639","5798.5278","5798.5278","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Taiting","","","","0","48.4","11.05"
"47157","","0","UNTEREGGINGEN","0.0000","0.0000","0.0000","465.8561","375.3394","375.3394","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Untereggingen","","","","0","47.7","8.4"
"47898","VELEN WIND PARK","0","VELEN-NORDVELEN","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Velen","","","","0","51.9","6.98"
"47899","VELEN WIND PARK","0","VELEN-RAMSDORF","0.0000","0.0000","0.0000","170.0989","173.9558","173.9558","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Velen","","","","0","51.9","6.98"
"48303","VILLIGST HYDRO","0","VILLIGST","0.0000","0.0000","0.0000","3839.7839","3093.7061","3093.7061","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Villigst","","","","0","51.43333","7.583333"
"48584","VREDEN WIND PARK","0","VREDEN WIND","0.0000","0.0000","0.0000","1247.3920","1275.6760","1275.6760","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Vreden","","","","0","52.03333","6.833333"
"48664","","0","WADDEWARDEN","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Waddewarden","","","","0","53.6","7.95"
"48876","","0","WANGERLAND WTG","0.0000","0.0000","0.0000","4819.4702","4928.7490","4928.7490","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Wangerland","","","","0","0","0"
"48968","MARTIN WELLER","0","WARSTEIN WELLER","0.0000","0.0000","0.0000","2126.2371","2174.4480","2174.4480","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Warstein","","","","0","51.45","8.36"
"49164","WWA WEILHEIM","0","WEILHEIM","0.0000","0.0000","0.0000","1355.2180","1091.8960","1091.8960","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Weilheim","","","","0","47.83333","11.15"
"49227","","0","WENDLINGEN","0.0000","0.0000","0.0000","1395.2159","1124.1219","1124.1219","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Wendlingen","","","","0","48.68333","9.383333"
"49268","WINDPARK WERL","0","WERL WP","0.0000","0.0000","0.0000","2834.9819","11597.0596","11597.0596","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Werl","","","","0","51.55","7.91"
"49420","WESTERHOLT WIND PLANT","0","WESTERHOLT WIND","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Westerholt","","","","0","51.6","7.083333"
"49713","E.ON KRAFTWERKE GMBH","0","WILHELMSHAVEN WIND-2","0.0000","0.0000","0.0000","0.0000","23194.1094","23194.1094","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Wilhelmshaven","","","","0","53.54","8.11"
"49720","WILLEBADESSEN WIND FARM","0","WILLEBADESSEN","0.0000","0.0000","0.0000","708.7455","724.8160","724.8160","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Willebadessen","","","","0","51.63334","9.033333"
"49843","WINNEMARK-KARBURG WIND PARK","0","WINNEMARK-KARBURG","0.0000","0.0000","0.0000","5102.9678","5218.6748","5218.6748","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"49878","","0","WIPPINGEN","0.0000","0.0000","0.0000","226.7986","231.9411","231.9411","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Wippingen","","","","0","48.43333","9.866667"
"49883","","0","WISCHHAFEN","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Wischhafen","","","","0","53.78333","9.316667"
"49926","WINDPARK WITTMUND","0","WITTMUND","0.0000","0.0000","0.0000","5811.7129","5943.4912","5943.4912","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Wittmund","","","","0","53.56667","7.783333"
"50042","","0","WOLKENSTEIN","0.0000","0.0000","0.0000","1011.7080","815.1310","815.1310","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"3822","BEHRENDORF WIND PARK","0","BEHRENDORF","0.0000","0.0000","0.0000","0.0000","0.0000","23194.1094","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Behrendorf","","","","0","0","0"
"49839","DEUTSCHE ESSENT GMBH","0","WINKRA STENDAL","0.0000","0.0000","0.0000","7087.4561","7248.1602","7248.1602","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen-Anhalt","Hohenberg-Krusemark","","","","0","52.73333","11.96667"
